,date,timestamp,heading,url,image
320,8 March 2022,10:01 PM,Biden bans Russian oil imports in response to Ukraine invasion – as it happened,https://www.theguardian.com/us-news/live/2022/mar/08/biden-ukraine-russia-oil-ban-invasion-war-latest-us-news-updates,https://i.guim.co.uk/img/media/80c6a9d993c18347810fba5b27c2b05b3d7f47f8/0_63_6048_3627/master/6048.jpg?width=300&quality=85&auto=format&fit=max&s=2c7037ebc97a1fd19b0a8d3d440e5d26
321,8 March 2022,9:59 PM,Tory MP’s son among UK ex-servicemen heading to Ukrainian front line,https://www.theguardian.com/world/2022/mar/08/tory-mps-son-among-uk-ex-servicemen-heading-to-ukrainian-front-line,https://i.guim.co.uk/img/media/fa781963cc2c8df407198a2415fa357e8ddef099/0_80_2048_1229/master/2048.jpg?width=300&quality=85&auto=format&fit=max&s=35c2815dfb44acdcadf5adceb96e5fc4
322,8 March 2022,9:44 PM,‘Thirteen days of struggle’: Zelenskiy’s address to UK parliament in full – video,https://www.theguardian.com/world/video/2022/mar/08/thirteen-days-of-struggle-zelenskiys-address-to-uk-parliament-in-full-video,
323,8 March 2022,9:28 PM,Why is Poland giving MiG-29 fighter jets to the US – and is it a risky move?,https://www.theguardian.com/world/2022/mar/08/why-is-poland-giving-mig-29-fighter-jets-to-us-risky-move,
324,8 March 2022,9:05 PM,"McDonald’s, Starbucks, Coca-Cola and Pepsi suspend Russian operations",https://www.theguardian.com/world/2022/mar/08/mcdonalds-bows-to-pressure-and-closes-all-its-russian-restaurants,
325,8 March 2022,8:48 PM,Boris Johnson creates new minister to deal with Ukrainian refugee crisis,https://www.theguardian.com/politics/2022/mar/08/boris-johnson-creates-new-minister-to-deal-with-ukrainian-refugee-crisis,
326,8 March 2022,8:16 PM,Zelenskiy brings down the house with his speech to the Commons,https://www.theguardian.com/politics/2022/mar/08/zelenskiy-brings-down-the-house-with-his-speech-to-the-commons,
327,8 March 2022,7:59 PM,What can MPs take from Zelenskiy’s address to the Commons?,https://www.theguardian.com/world/2022/mar/08/what-can-zelenskiy-expect-as-he-prepares-to-address-the-commons,
328,8 March 2022,7:47 PM,‘Thirteen days of struggle’: Zelenskiy’s speech to UK parliament – transcript,https://www.theguardian.com/world/2022/mar/08/thirteen-days-of-struggle-volodymyr-zelenskiys-speech-to-uk-parliament-transcript,
329,8 March 2022,7:30 PM,Steve Bell on Priti Patel and Ukrainian refugees – cartoon,https://www.theguardian.com/commentisfree/picture/2022/mar/08/steve-bell-on-priti-patel-and-ukrainian-refugees-cartoon,
330,8 March 2022,7:28 PM,Oil rallies as US and UK announce bans on Russian oil imports – business live,https://www.theguardian.com/business/live/2022/mar/08/nickel-soars-record-commodity-prices-oil-gas-russia-ukraine-ftse-dax-dow-business-live,
331,8 March 2022,7:24 PM,Shell to halt buying Russian oil and gas and Unilever to stop sales in Russia,https://www.theguardian.com/business/2022/mar/08/shell-to-halt-buying-russian-oil-and-gas-and-close-all-service-stations-in-country,
332,8 March 2022,7:14 PM,Zelenskiy invokes Churchill as he calls on UK to do more to help Ukraine,https://www.theguardian.com/world/2022/mar/08/zelenskiy-invokes-churchill-calls-on-uk-do-more-help-ukraine,
333,8 March 2022,6:43 PM,Russia-Ukraine war: what we know on day 13 of the Russian invasion,https://www.theguardian.com/world/2022/mar/08/russia-ukraine-war-what-we-know-on-day-13-of-the-russian-invasion,
334,8 March 2022,6:40 PM,The Guardian view on China and Russia: enough in common,https://www.theguardian.com/commentisfree/2022/mar/08/the-guardian-view-on-china-and-russia-enough-in-common,
335,8 March 2022,6:27 PM,BBC to resume English language reporting in Russia,https://www.theguardian.com/media/2022/mar/08/bbc-resume-english-language-reporting-russia,
336,8 March 2022,6:18 PM,Russia ‘solving logistics problems’ and could attack Kyiv within days – experts,https://www.theguardian.com/world/2022/mar/08/russia-solving-logistics-problems-and-could-attack-kyiv-within-days-experts,
337,8 March 2022,6:16 PM,"Volodymyr Zelenskiy tells UK MPs Ukraine will fight ‘in the forests, in the fields, in the streets’ – as it happened",https://www.theguardian.com/politics/live/2022/mar/08/uk-politics-ukraine-war-energy-prices-boris-johnson,
338,8 March 2022,6:03 PM,"Russia sanctions ‘to cut UK living standards by £2,500 per household’",https://www.theguardian.com/business/2022/mar/08/russia-sanctions-to-cut-uk-living-standards-by-2500-a-person,
339,8 March 2022,6:00 PM,"The sanctions strategy is flawed. To defeat Putin, you have to know how the Kremlin works",https://www.theguardian.com/commentisfree/2022/mar/08/sanctions-vladimir-putin-kremlin-russian-oligarchy,
340,8 March 2022,5:48 PM,Shakhtar’s Darijo Srna: ‘They took my home in 2014 and now they want to do it again’,https://www.theguardian.com/football/2022/mar/08/shakhtar-donetsk-darijo-srna-ukraine-they-took-my-home-in-2014-and-now-they-want-to-do-it-again,https://i.guim.co.uk/img/media/5d2e86bd11dc6fb3c9319ec09643f731222e30f8/1083_434_3150_1891/master/3150.jpg?width=300&quality=85&auto=format&fit=max&s=cb32f9d82cb28c765e8e92a0be4b7af8
341,8 March 2022,5:47 PM,Ukraine: rescuers search for survivors after airstrikes on Sumy – video,https://www.theguardian.com/world/video/2022/mar/08/ukraine-rescuers-search-for-survivors-after-airstrike-on-sumy-video,
342,8 March 2022,5:01 PM,Russia accused of shelling Mariupol evacuation route as civilians flee Sumy,https://www.theguardian.com/world/2022/mar/08/ukraine-war-civilians-sumy-irpin-refugees-russia,https://i.guim.co.uk/img/media/e9c817242d0b9879d84eb1149225e1ca29fb0c58/263_304_3509_2106/master/3509.jpg?width=300&quality=85&auto=format&fit=max&s=048d7ec427b473080b71068e4dfe5d07
343,8 March 2022,5:00 PM,"European oil receipts boosting Putin’s war chest by $285m a day, study finds",https://www.theguardian.com/business/2022/mar/08/european-oil-receipts-boosting-putins-war-chest-study-finds,
344,8 March 2022,4:59 PM,There is no excuse for woeful UK response to Ukraine’s refugee crisis,https://www.theguardian.com/world/2022/mar/08/there-is-no-excuse-for-woeful-uk-response-to-ukraines-refugee-crisis,
345,8 March 2022,4:58 PM,Mad or bad? A deep dive into Putin’s psyche,https://www.theguardian.com/world/2022/mar/08/mad-or-bad-a-deep-dive-into-putins-psyche,
346,8 March 2022,4:56 PM,Unrepentant gymnast Ivan Kuliak would show ‘Z’ insignia for Russia again,https://www.theguardian.com/sport/2022/mar/08/gymnast-ivan-kuliak-says-he-would-show-support-for-russia-again,
347,8 March 2022,4:30 PM,Fuel and food prices set to rise as Russian invasion affects Australia’s economy,https://www.theguardian.com/business/2022/mar/09/fuel-and-food-prices-set-to-rise-as-russian-invasion-affects-australias-economy,
348,8 March 2022,3:55 PM,Why has the letter Z become the symbol of war for Russia? – video report,https://www.theguardian.com/world/video/2022/mar/08/why-has-the-letter-z-become-the-symbol-of-war-for-russia-video-report,
349,8 March 2022,3:49 PM,Premier League and EFL suspend TV broadcast deals in Russia,https://www.theguardian.com/football/2022/mar/08/premier-league-suspends-russian-tv-broadcast-deal-and-gives-1m-to-ukraine,
350,8 March 2022,3:29 PM,Priti Patel accused of misleading MPs over Ukrainian refugees,https://www.theguardian.com/world/2022/mar/08/ukrainian-refugees-uk-ben-wallace,
351,8 March 2022,3:17 PM,Russian soldiers accused of firing on civilian vehicles in Ukraine,https://www.theguardian.com/world/2022/mar/08/russian-soldiers-accused-of-firing-on-civilian-vehicles-in-ukraine,
352,8 March 2022,3:13 PM,Pussy Riot’s Nadya Tolokonnikova: ‘You cannot play nice with Putin. He is insane. He might open fire on his own people’,https://www.theguardian.com/artanddesign/2022/mar/08/pussy-riot-nadya-tolokonnikova-interview-putin-nfts-russian,
353,8 March 2022,2:43 PM,Ukrainian family describe trauma of UK visa processing,https://www.theguardian.com/world/2022/mar/08/ukrainian-family-describe-trauma-of-uk-visa-processing,
354,8 March 2022,2:33 PM,Focus on Kyiv deadlock obscures Russia’s success in south Ukraine,https://www.theguardian.com/world/2022/mar/08/kyiv-deadlock-contrasts-russia-worrying-south-ukraine-war-progress,
355,8 March 2022,2:31 PM,Severn estuary tidal energy plan back on agenda amid Ukraine crisis,https://www.theguardian.com/environment/2022/mar/08/severn-estuary-tidal-energy-plan-back-on-agenda-amid-ukraine-crisis,
356,8 March 2022,2:26 PM,A world-leading visa system? Tell that to Ukrainian refugees who can’t get past Calais,https://www.theguardian.com/commentisfree/2022/mar/08/ukrainian-refugees-calais-russia-invasion-ukraine,
357,8 March 2022,2:25 PM,Ukraine: footage shows devastation in Kharkiv after Russian shelling – video,https://www.theguardian.com/world/video/2022/mar/08/ukraine-footage-shows-devastation-kharkiv-russian-shelling-video,
358,8 March 2022,2:00 PM,From Taliban bullets to Russian bombs: war chases Afghan refugee across Europe,https://www.theguardian.com/global-development/2022/mar/08/from-taliban-bullets-to-russian-bombs-war-chases-afghan-refugee-across-europe,
359,8 March 2022,1:47 PM,‘They were sent as cannon fodder’: Siberian governor confronted by relatives of Russian unit,https://www.theguardian.com/world/2022/mar/08/they-were-sent-as-cannon-fodder-siberian-governor-confronted-by-relatives-of-russian-unit,
360,8 March 2022,1:22 PM,Admire Volodymyr Zelenskiy all you like. But please don’t treat him as a heart-throb,https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-president-volodymyr-zelenskiy-do-not-treat-as-heart-throb,
361,8 March 2022,12:26 PM,Where in Europe are Ukraine’s refugees going?,https://www.theguardian.com/world/2022/mar/08/where-in-europe-are-ukraines-refugees-going,https://i.guim.co.uk/img/media/f6bb7d35e8cc60ad05a3385d0281cebd9092d73d/0_0_5568_3341/master/5568.jpg?width=300&quality=85&auto=format&fit=max&s=fc10e3cc310f782c8959cbfa30065164
362,8 March 2022,11:51 AM,Shopping lists from Ukraine's frontlines: Manchester's response to Putin's war - video,https://www.theguardian.com/world/video/2022/mar/08/shopping-lists-from-ukraines-frontlines-manchesters-response-to-putins-war-video,
363,8 March 2022,11:34 AM,"UK should not criticise Irish policy on Ukrainian refugees, says Tory MP",https://www.theguardian.com/world/2022/mar/08/uk-should-not-criticise-irish-policy-on-ukrainian-refugees-says-tory-mp,
364,8 March 2022,11:11 AM,"Two children among at least 21 killed in Sumy airstrikes, officials say",https://www.theguardian.com/world/2022/mar/08/two-children-among-killed-in-sumy-airstrikes-officials-say,
365,8 March 2022,11:04 AM,People flee as humanitarian corridor opened in parts of Ukraine to escape Russian onslaught – video,https://www.theguardian.com/world/video/2022/mar/08/people-flee-as-humanitarian-corridor-opened-in-parts-of-ukraine-to-escape-russian-onslaught-video,
366,8 March 2022,11:00 AM,I accidentally took my kids to a Jeremy Corbyn rally – how could I explain Stop the War to them?,https://www.theguardian.com/commentisfree/2022/mar/08/i-accidentally-took-my-kids-to-a-jeremy-corbyn-rally-how-could-i-explain-stop-the-war-to-them,
367,8 March 2022,10:57 AM,Ukraine-Russia crisis: ‘I left my husband behind at the border. My heart is broken’,https://www.theguardian.com/world/2022/mar/08/ukraine-russia-crisis-border,
368,8 March 2022,10:49 AM,Pressure grows on McDonald’s and Coca-Cola to suspend Russia operations,https://www.theguardian.com/business/2022/mar/08/pressure-grows-on-mcdonalds-and-coca-cola-to-suspend-russia-operations,
369,8 March 2022,10:00 AM,We must tackle the economic fallout of the Ukraine war now,https://www.theguardian.com/business/2022/mar/08/ukraine-war-economic-fallout,
370,8 March 2022,9:18 AM,I’ve studied the possible trajectories of the Russia-Ukraine war. None are good,https://www.theguardian.com/commentisfree/2022/mar/08/russia-ukraine-war-possible-trajectories,
371,8 March 2022,8:41 AM,‘Too timid’: Fifa deal for foreign players to leave Russian clubs is criticised,https://www.theguardian.com/football/2022/mar/08/fifa-deal-foreign-players-leave-russian-clubs-criticised-fifpro-too-timid,
372,8 March 2022,8:00 AM,All-out economic warfare is the best way to stop Putin,https://www.theguardian.com/commentisfree/2022/mar/08/all-out-economic-warfare-best-way-stop-putin,
373,8 March 2022,7:32 AM,‘It came too late’: Chinese students who fled Ukraine criticise embassy response,https://www.theguardian.com/world/2022/mar/08/chinese-students-fled-ukraine-condemn-embassy-response,
374,8 March 2022,7:00 AM,"The desperate people of Ukraine need help, not self-satisfied social media posts",https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-help-social-media-posts-russia-war,
375,8 March 2022,7:00 AM,‘I can help them’: one man’s journey from Portland to Ukraine’s frontlines,https://www.theguardian.com/us-news/2022/mar/08/portland-to-ukraine-frontlines-russia-invasion,
376,8 March 2022,6:00 AM,Doctors from across NHS gather drugs and equipment to take to Ukraine,https://www.theguardian.com/uk-news/2022/mar/08/doctors-nhs-gather-drugs-equipment-take-ukraine,
377,8 March 2022,6:00 AM,Gas-powered kingmaker: how the UK welcomed Putin’s man in Ukraine,https://www.theguardian.com/news/2022/mar/08/gas-powered-kingmaker-uk-welcomed-putin-dmitry-firtash-ukraine,
378,8 March 2022,5:05 AM,Russia threatens Europe’s gas supplies as west mulls oil import ban over Ukraine invasion,https://www.theguardian.com/world/2022/mar/08/russia-threatens-europes-gas-supplies-as-west-mulls-oil-import-ban-over-ukraine-invasion,
379,8 March 2022,5:00 AM,‘We couldn’t stand it’: the Ukrainians travelling for days to flee Russian bombs and rockets,https://www.theguardian.com/world/2022/mar/08/we-couldnt-stand-it-the-ukrainians-travelling-for-days-to-flee-russian-bombs-and-rockets,
380,8 March 2022,5:00 AM,Sumy: international students in Ukrainian city tell of desperation,https://www.theguardian.com/world/2022/mar/08/sumy-international-students-in-ukrainian-city-tell-of-desperation,https://i.guim.co.uk/img/media/2dd713fcf14385031e15b25e214534bd2c9851e1/0_9_1280_768/master/1280.jpg?width=300&quality=85&auto=format&fit=max&s=4c38caf5270ad6a7d67cb3895042a015
381,8 March 2022,5:00 AM,Is Russia losing the information war?,https://www.theguardian.com/science/audio/2022/mar/08/is-russia-losing-the-information-war,https://i.guim.co.uk/img/media/c2e7b942f9d01627101614fbaf008704f06209a2/0_1_5165_3098/master/5165.jpg?width=300&quality=85&auto=format&fit=max&s=72c5410c6dc2e0fc7a79fd7dd6b72289
382,8 March 2022,5:00 AM,"‘In Ukraine we speak only about war, not football’ – Football Weekly Special",https://www.theguardian.com/football/audio/2022/mar/08/ukraine-war-mladen-bartulovic-football-weekly-special,https://i.guim.co.uk/img/media/b45c90fab90ce0e3a2a8c4cc0158c0342a33f3ac/0_233_3500_2100/master/3500.jpg?width=300&quality=85&auto=format&fit=max&s=63103db6cadf56fc5a2035b2a2d7fd4f
383,8 March 2022,4:24 AM,Moscow accused of targeting civilians fleeing Ukrainian cities - as it happened,https://www.theguardian.com/world/live/2022/mar/07/ukraine-news-russia-war-latest-news-vladimir-putin-zelenskiy-kyiv-russian-invasion-civilian-attacks-irpin-ceasefire-live-updates,https://i.guim.co.uk/img/media/2cb2c05f9273b9f330ab052f87d5acb9539cca36/0_118_5023_3014/master/5023.jpg?width=300&quality=85&auto=format&fit=max&s=f210ae90d14e373b7900affe72719e28
384,8 March 2022,3:00 AM,The Ukrainian refugees pouring into Europe,https://www.theguardian.com/news/audio/2022/mar/08/the-ukrainian-refugees-pouring-into-europe,
385,8 March 2022,1:51 AM,"Vitaly Gerasimov: second Russian general killed, Ukraine defence ministry claims",https://www.theguardian.com/world/2022/mar/08/vitaly-gerasimov-second-russian-general-killed-ukraine-defence-ministry-claims,
386,8 March 2022,12:50 AM,'Not afraid of anyone': Zelenskiy says he will stay in Kyiv until war is won – video,https://www.theguardian.com/world/video/2022/mar/08/not-afraid-of-anyone-zelenskiy-says-he-will-stay-in-kyiv-until-war-is-won-video,
387,7 March 2022,11:42 PM,Just 300 Ukrainian refugees granted visas to come to the UK,https://www.theguardian.com/world/2022/mar/07/ukrainians-hampered-by-bureaucracy-from-reaching-safety-in-uk,https://i.guim.co.uk/img/media/1dad2ae8a38df12093597a9db4ba729077999e0d/0_175_768_461/master/768.jpg?width=300&quality=85&auto=format&fit=max&s=40ab9882fb13401fc569bfdc7e8a56e2
388,7 March 2022,10:20 PM,Democrats and Republicans agree on plan to suspend trade relations with Russia and Belarus – as it happened,https://www.theguardian.com/us-news/live/2022/mar/07/biden-us-ukraine-russia-latest-news-oil-ban,https://i.guim.co.uk/img/media/9aa875ed71adb98545285382230b37c8f5a46948/0_0_5862_3517/master/5862.jpg?width=300&quality=85&auto=format&fit=max&s=f5416b01a251cfa927e19439debce0b1
389,7 March 2022,10:13 PM,‘Desperate and pleading for action’: New Zealand under pressure to help Ukraine refugees,https://www.theguardian.com/world/2022/mar/08/desperate-and-pleading-for-action-new-zealand-under-pressure-to-help-ukraine-refugees,https://i.guim.co.uk/img/media/c4a0390ce020690490095cc6ecf1ba8de8d317c0/0_165_3150_1890/master/3150.jpg?width=300&quality=85&auto=format&fit=max&s=b6cfc4c50aa1ef1e85264855965b01f2
390,7 March 2022,9:54 PM,Oligarchs selling UK property to avoid new register may have to declare details,https://www.theguardian.com/uk-news/2022/mar/07/oligarchs-selling-uk-property-to-avoid-new-register-may-have-to-declare-details,
391,7 March 2022,8:40 PM,‘Beyond understanding’: Odesa braced to see if Putin attacks city of such resonance for Russians,https://www.theguardian.com/world/2022/mar/07/beyond-understanding-odesa-braced-to-see-if-putin-attacks-city-of-such-resonance-for-russians,
392,7 March 2022,8:16 PM,"Russia trying to recruit Syrians to fight in Ukraine, says Pentagon",https://www.theguardian.com/world/2022/mar/07/russia-trying-to-recruit-syrians-to-fight-in-ukraine-says-pentagon,
393,7 March 2022,8:09 PM,Volodymyr Zelenskiy to address British MPs via video link on Tuesday,https://www.theguardian.com/world/2022/mar/07/volodymyr-zelenskiy-to-address-mps-via-video-link-on-tuesday-ukraine,
394,7 March 2022,8:08 PM,‘Humanitarian corridors’ leading to Russia or Belarus rejected by Kyiv,https://www.theguardian.com/world/2022/mar/07/russia-humanitarian-corridors-ukraine-war-mariupol-kyiv,
395,7 March 2022,8:05 PM,"‘Hero’: Slovaks hail boy, 11, who travelled 700 miles alone from Ukraine",https://www.theguardian.com/world/2022/mar/07/mother-who-sent-son-11-on-train-out-of-ukraine-alone-thanks-slovaks,
396,7 March 2022,7:59 PM,Boris Johnson’s six-point plan for Ukraine turns out to be six vague principles,https://www.theguardian.com/politics/2022/mar/07/boris-johnsons-six-point-plan-for-ukraine-turns-out-to-be-six-vague-principles,
397,7 March 2022,7:40 PM,Hailed as heroes – Scottish gardeners who rescued trio from Ukraine,https://www.theguardian.com/world/2022/mar/07/hailed-as-heroes-scottish-gardeners-who-rescued-trio-from-ukraine,
398,7 March 2022,7:30 PM,Henny Beaumont on Vladimir Putin v Volodymyr Zelenskiy – cartoon,https://www.theguardian.com/commentisfree/picture/2022/mar/07/henny-beaumont-on-vladimir-putin-v-volodymyr-zelenskiy-cartoon,
399,7 March 2022,7:25 PM,Ukraine: people fleeing country gather at Kharkiv train station – video,https://www.theguardian.com/world/video/2022/mar/07/ukraine-people-fleeing-country-gather-at-kharkiv-train-station-video,
400,7 March 2022,7:23 PM,Priti Patel under fire over chaotic Ukrainian refugee policy,https://www.theguardian.com/world/2022/mar/07/uk-minister-denies-plans-for-humanitarian-route-for-ukrainian-refugees,https://i.guim.co.uk/img/media/666fed1f4edded046b8487a0858a089ca3bc2b72/0_173_6066_3640/master/6066.jpg?width=300&quality=85&auto=format&fit=max&s=dcd3fc9eed528976c5c321aafe89cc59
401,7 March 2022,7:09 PM,The Guardian view on Putin’s war in Ukraine: Moscow’s on the losing side,https://www.theguardian.com/commentisfree/2022/mar/07/the-guardian-view-on-putins-war-in-ukraine-moscows-on-the-losing-side,https://i.guim.co.uk/img/media/fbb51636ad8d189fefe26b9f3680725f594bd50b/0_150_6720_4032/master/6720.jpg?width=300&quality=85&auto=format&fit=max&s=33beb319b844d027af399a2efc63f332
402,7 March 2022,7:02 PM,Children and volunteer soldiers: casualties of the war in Ukraine,https://www.theguardian.com/world/2022/mar/07/named-ukrainians-killed-since-russia-invaded,https://i.guim.co.uk/img/media/488e9437269fc35346caf3420234abd3dbf6d0f9/1217_1276_2279_1367/master/2279.jpg?width=300&quality=85&auto=format&fit=max&s=c887989a823ca32240e65d72b5ba91df
403,7 March 2022,6:58 PM,Energy price shock eases slightly as Germany allays fears of imminent Russia embargo,https://www.theguardian.com/business/2022/mar/07/oil-prices-near-all-time-record-as-us-and-europe-consider-ban-on-russian-crude,
404,7 March 2022,6:41 PM,Shells rain down on Ukraine’s cities despite ‘cynical’ offer of safe passage,https://www.theguardian.com/world/2022/mar/07/shells-rain-down-on-ukraines-cities-despite-cynical-offer-of-safe-passage,
405,7 March 2022,6:33 PM,"German chancellor Scholz pushes back against Russian energy import ban, as oil and gas climb – as it happened",https://www.theguardian.com/business/live/2022/mar/07/markets-slide-surging-oil-price-stagflation-ftse-russia-sanctions-business-live,
406,7 March 2022,6:00 PM,Johnson says UK may need to produce more oil and gas to reduce reliance on Russia – as it happened,https://www.theguardian.com/politics/live/2022/mar/07/priti-patel-ukraine-refugees-russia-boris-johnson-uk-politics-latest-updates,
407,7 March 2022,5:48 PM,'Putin must fail': Boris Johnson announces further aid for Ukraine – video,https://www.theguardian.com/politics/video/2022/mar/07/putin-must-fail-boris-johnson-announces-further-aid-for-ukraine-video,
408,7 March 2022,5:34 PM,Ukraine: why is there dispute over the UK Home Office’s refugee plans?,https://www.theguardian.com/politics/2022/mar/07/why-are-home-office-plans-for-ukraine-refugees-criticised,
409,7 March 2022,5:05 PM,"Syria, Afghanistan, Ukraine: how many refugee crises can the world cope with?",https://www.theguardian.com/commentisfree/2022/mar/07/syria-afghanistan-ukraine-refugees-crisis-turkey,
410,7 March 2022,4:50 PM,Why has the letter Z become the symbol of war for Russia?,https://www.theguardian.com/world/2022/mar/07/why-has-the-letter-z-become-the-symbol-of-war-for-russia,
411,7 March 2022,4:33 PM,"The world leaders pushing for peace in Ukraine, and their motives",https://www.theguardian.com/world/2022/mar/07/the-world-leaders-pushing-for-peace-in-ukraine-and-their-motives,
412,7 March 2022,4:26 PM,Big four accountancy firms cut off businesses in Russia and Belarus,https://www.theguardian.com/business/2022/mar/07/kpmg-and-pwc-to-cut-off-businesses-in-russia-and-belarus,
413,7 March 2022,4:10 PM,"Ukrainian refugees, meet Britain’s ‘hostile environment’. We should be ashamed",https://www.theguardian.com/commentisfree/2022/mar/07/ukrainian-refugees-britain-hostile-environment-europe,
414,7 March 2022,3:58 PM,Zelenskiy urges west to 'prove humanity wins' with tougher sanctions on Russia – video,https://www.theguardian.com/world/video/2022/mar/07/zelenskiy-urges-west-to-prove-humanity-wins-with-tougher-sanctions-on-russia-video,
415,7 March 2022,3:23 PM,‘Show respect’: Thomas Tuchel hits out at Chelsea fans for Abramovich chant – video,https://www.theguardian.com/football/video/2022/mar/07/show-respect-thomas-tuchel-hits-out-at-chelsea-fans-for-abramovich-chant-video,
416,7 March 2022,2:56 PM,International court of justice to fast-track ruling on Russian invasion,https://www.theguardian.com/world/2022/mar/07/international-court-of-justice-to-fast-track-ruling-on-russian-invasion-of-ukraine,
417,7 March 2022,2:12 PM,Violinist plays in bomb shelter for displaced Ukraine residents – video,https://www.theguardian.com/world/video/2022/mar/07/violinist-plays-in-bomb-shelter-for-displaced-ukraine-residents-video,
418,7 March 2022,1:52 PM,How the tech community has rallied to Ukraine’s cyber-defence,https://www.theguardian.com/commentisfree/2022/mar/07/tech-community-rallied-ukraine-cyber-defence-eu-nato,
419,7 March 2022,1:42 PM,‘We will be here until the end’: the fight to keep Ukraine’s news media alive,https://www.theguardian.com/world/2022/mar/07/we-will-be-here-until-the-end-the-fight-to-keep-ukraine-news-media-alive-russia,
420,7 March 2022,1:38 PM,‘We need bread’: fears in Middle East as Ukraine war hits wheat imports,https://www.theguardian.com/global-development/2022/mar/07/we-need-bread-fears-in-middle-east-as-ukraine-russia-war-hits-wheat-imports,https://i.guim.co.uk/img/media/f16c47ad6da01e6736533b7f0a26fe720d573c72/0_56_2847_1709/master/2847.jpg?width=300&quality=85&auto=format&fit=max&s=34ded7b51c3b351adb344a02ba6b9acb
421,7 March 2022,1:32 PM,Ukraine war: what we know on day 12 of the Russian invasion,https://www.theguardian.com/world/2022/mar/07/ukraine-war-russia-what-we-know-so-far-day-12-russian-invasion,https://i.guim.co.uk/img/media/17e677693518f0dbeb00d90402e707683b3d4ed4/0_226_5272_3164/master/5272.jpg?width=300&quality=85&auto=format&fit=max&s=ecd83bd77a5f60d90e14e81e4666bed9
422,7 March 2022,1:24 PM,Leading Ukrainian film-makers call for boycott of Russian cultural ‘propaganda’,https://www.theguardian.com/film/2022/mar/07/ukraine-film-makers-boycott-of-russian-cultural-propaganda-putin,https://i.guim.co.uk/img/media/0e66705b65522696aef4dac59b31118449c4c448/0_159_3592_2155/master/3592.jpg?width=300&quality=85&auto=format&fit=max&s=d75e2f5f588dcc18715610631352b1ed
423,7 March 2022,1:23 PM,Russian gymnast shows ‘Z’ symbol on podium next to Ukrainian winner – video,https://www.theguardian.com/sport/video/2022/mar/07/russian-gymnast-shows-z-symbol-on-podium-next-to-ukrainian-winner-video,
424,7 March 2022,1:10 PM,Experts raise doubts over plan for Royal Navy to control Channel crossings,https://www.theguardian.com/uk-news/2022/mar/07/experts-raise-doubts-over-plan-for-royal-navy-to-control-channel-crossings,
425,7 March 2022,12:54 PM,Russian gymnast with ‘Z’ symbol on podium next to Ukrainian faces long ban,https://www.theguardian.com/sport/2022/mar/07/shocking-behaviour-russian-gymnast-shows-z-symbol-on-podium-next-to-ukrainian-winner,
426,7 March 2022,12:14 PM,Trump: US should put Chinese flags on F-22 jets and ‘bomb shit out of’ Russia,https://www.theguardian.com/us-news/2022/mar/07/donald-trump-russia-ukraine-jets-chinese,
427,7 March 2022,12:14 PM,Zelenskiy’s Servant of the People: the TV show that made Ukraine’s president,https://www.theguardian.com/tv-and-radio/2022/mar/07/zelinskiys-servant-of-the-people-the-tv-show-that-made-ukraines-president,
428,7 March 2022,11:57 AM,"My dear Russians – the Ukrainians are fighting Putin’s army for their freedom, and ours",https://www.theguardian.com/commentisfree/2022/mar/07/russians-ukrainians-putin-army-freedom-mikhail-shishkin,
429,7 March 2022,11:31 AM,Georgia speeds up EU application in policy U-turn,https://www.theguardian.com/world/2022/mar/07/georgia-expedites-eu-application-in-policy-u-turn-russia-ukraine,
430,7 March 2022,11:10 AM,Ukrainians flee Irpin as Zelenskiy criticises Russian shelling – video,https://www.theguardian.com/world/video/2022/mar/07/ukrainians-flee-irpin-as-zelenskiy-criticises-russian-shelling-video,
431,7 March 2022,10:43 AM,Soaring gas prices are a cost of Russia’s war – and Britain can’t avoid them,https://www.theguardian.com/money/2022/mar/06/soaring-gas-prices-are-a-cost-of-this-war-and-britain-cant-avoid-them,
432,7 March 2022,10:18 AM,‘They are frozen’: Poland praised for generous welcome to 1m Ukrainians,https://www.theguardian.com/world/2022/mar/07/over-1-million-people-have-fled-ukraine-for-poland-since-invasion-says-border-guard,
433,7 March 2022,10:00 AM,US accused of hypocrisy for supporting sanctions against Russia but not Israel,https://www.theguardian.com/world/2022/mar/07/us-sanctions-against-russia-but-not-israel,
434,7 March 2022,10:00 AM,Every day Ukrainians beg me to save their children. Violence and terror are raining down on them,https://www.theguardian.com/commentisfree/2022/mar/07/ukrainian-children-violence-terror-military,
435,7 March 2022,9:48 AM,Tory peer Greg Barker resigns as chair of Russian firm EN+,https://www.theguardian.com/business/2022/mar/07/tory-peer-greg-barker-to-resign-as-chair-of-russian-firm-en,
436,7 March 2022,8:00 AM,Putin’s Hollywood pals – the stars who snuggled up to the Russian dictator,https://www.theguardian.com/film/2022/mar/07/putin-hollywood-pals-leonardo-dicaprio-steven-seagal-depardieu-rourke-stars-snuggled-up-russian-dictator,
437,7 March 2022,7:27 AM,TikTok restricts service in Russia and Netflix stops streaming,https://www.theguardian.com/technology/2022/mar/07/tiktok-restricts-service-in-russia-netflix-stops-streaming-ukraine,
